url,blog_content,blog_title,image_url
https://www.lancerskincare.com/blog/wp-content/uploads/2015/09/Dollarphotoclub_41409450.jpg,,,
https://www.lancerskincare.com/blog/10-ways-to-age-your-skin-prematurely/,"10 Ways to Age Your Skin Prematurely
We’re sure you’ve heard the saying, “Age is nothing but a number.” The saying gets its positive connotation due to not feeling like the age you’re “supposed to” feel like. Researchers Sergei Scherbov and Warran Sanderson conducted a study in 2013 that suggested that certain biological characteristics, like health and cognitive function, impact age. So yes, you may feel younger based on your lifestyle, but how do your hobbies impact how your skin looks? If you want your skin to look as young as you feel, here are ten precautions to follow to make sure your skin doesn’t age prematurely:
Sun Exposure: Not wearing sunglasses leads to squinting, which causes crow’s feet and frown lines, and being exposed to the sun without sunscreen means UV damage. Make sure to wear at least SPF 30 on your skin every day, and leave a spare pair of sunglasses in your car for those bright morning drives.
Smoking: Smoking depletes the body of vitamin C, which keeps skin plump and moist, which is why a smoker’s skin will normally develop into deeply wrinkled, leathery skin. Cigarette smoke triggers biochemical changes that accelerate aging, so even being around secondhand smoke can be bad news for your skin. Try to avoid smoke when you can, and if you are a smoker, try to quit.
Alcohol: Alcohol is a diuretic that dehydrates the body, so skin becomes scaly and taut. One or two glasses of wine every once in a while is okay, but it’s best not to be excessive. When you order a drink or have one at home, have a glass of water with it, too, to make sure you stay hydrated.
Not Exercising: Exercise isn’t just to stay fit anymore. When you exercise, you increase circulation and blood flow to the skin, meaning more oxygen and nutrients travel throughout your body. The result is not just glowing skin due to blood flow and natural oil production, but a smooth appearance, too.
Eating Processed Foods: In order to prolong their shelf-life, processed foods are loaded with salt, sugar, and fat. Sugar and salt cause inflammation and can also lead to wrinkles and acne. We highly advise an organic diet of fruits, vegetables, and lean meats to avoid consuming any unnecessary chemicals that are unfamiliar your body.
Weight Cycling: Also referred to as yo-yo dieting, weight cycling puts too much stress on both your skin’s elasticity from constant stretching your hormones, which can lead to inflammation from too much cortisol (the stress hormone). Monitor your weight and work toward your goal by following a healthy diet and exercise regimen.
Not Getting a Good Night’s Sleep: Your skin does most of its regenerative work while you sleep. When you deprive your body of rest, it leads to dull skin, dark circles, and fine lines.
Sleep Position: Sleeping on your side causes your cheek, jawline, and neck to be pushed against the pillow, meaning your skin could be folded or creased for several hours. Sleeping on your back is your best option to avoid potential wrinkles since there will be no pressure on your face.
Stress: Stress doesn’t just appear as acne—because cortisol levels are elevated, free radicals in the air can impair your skin’s renewal process by destroying your collagen and elastin production. Find a way to manage your stress: make a check-off list, take relaxing breaths, or find a way to pamper yourself however often you need to do so.
Not Having a Good Skincare Regimen: Do you forget to take off your makeup or don’t have the time to moisturizer? A good skincare regimen should not only clean your skin, but make sure it’s looking its best today and for years to come. Meet with a dermatologist to figure out a maintenance and treatment program to look young and fresh.
Ready to break these bad habits? We recommend The Lancer Method, where you’ll Polish, Cleanse, and Nourish your skin to act the way you feel while you ease into changing your lifestyle. And remember to ease into it—change is a process, and you will have a better chance at skincare success when you take the time to care for yourself.
SOURCES
Huffington Post. “Age Really Is Nothing But a Number, Study Says.” Huffington Post.
< http://www.huffingtonpost.com/2013/12/13/aging-and-chronological-age_n_4440023.html>.
Dr. Lancer. Younger: The Breakthrough Anti-Aging Method for Radiant Skin. p. 11-16, 164-5.
10 Ways to Age Your Skin Prematurely was last modified:  March 30th, 2021 by Dr. Harold Lancer",10 Ways to Age Your Skin Prematurely,https://www.lancerskincare.com/blog/wp-content/uploads/2015/09/Lancer-Skincare-10-Ways-Your-Skin-Ages-Prematurely--1020x1024.jpg
https://www.lancerskincare.com/blog/5-surprising-things-that-are-very-beneficial-for-your-skin/,"5 Surprising Things That Are Very Beneficial for Your Skin
With school and work back in session with no vacation plans in sight (until the holidays, perhaps), you may forget how important it is to treat yourself—and your skin. Stress from studying or work may appear in frown lines or wrinkles, and your daily perk-me-up coffee will create excess cortisol that accelerates the aging process and dehydrates your body. Besides monitoring your stress and reducing your caffeine consumption, we’ve thought of 5 surprising things that are beneficial for your skin and will potentially impact your well-being.
1. Organic Foods 
Your body gains energy and vitamins from the food you eat. Conventionally-raised foods often contain hormones, antibiotics, pesticides, herbicides, and fungicides that are designed to be toxic. These chemicals are not recognized by your body, and will result in an inflammatory response due to hormone imbalance. Switching to organic produce and organically-raised meat and poultry will help you avoid these toxins and allow your body to function naturally.
2. Eating Citrus Peels
In 2013, the University of Arizona monitored people who ate citrus fruits, juices, and peels weekly, and discovered that those who ate the peels had a 33% decreased risk for squamous cell carcinoma, a type of skin cancer. The peels contain limonene, a compound found in the peel’s oil that offers UV-protective benefits. Peels are often used as a garnish or as zest in recipes, so the next time you’re cooking our Younger-Approved Easy Baked Salmon, try adding some lemon zest on top for extra skin benefits.
3. Vitamin C
You can get your internal dose of Vitamin C by consuming oranges, pineapples, kale, broccoli, and other foods, but what if you had the opportunity to apply Vitamin C directly to your skin? Stabilized Vitamin C, or Ascorbic Acid, acts as a collagen production co-factor and a powerful antioxidant that increases oxygen flow to the skin. We recommend using our Advanced C Radiance Cream, a water-free cream with 10% Vitamin C and retinol to help boost skin’s radiance. Because this cream is water-free, the Vitamin C remains stable and active while it boosts cell repair and reduces inflammation from external factors like sun, smog, and pollution.
4. Tepid water
Although hot water may be your answer to waking up in a hurry and creating that sauna effect in your bathroom, both the water and steam wash away natural oils and leach moisture from your skin. Hot water also aggravates sensitive skin. For bathing and washing your face, it’s best to use tepid water.
5. Yeast
Although yeast products, like bread and other baked goods, cause inflammation, it has been showing up in makeup and skincare lines. There is a species of yeast called saccharomyces cerevisiae—baker’s yeast—that can produce an anti-aging by-product when put through a biotechnological process. Yeast contains amino acids, proteins, and antioxidants that bring a youthful complexion due to its moisturizing properties. Plus, you may see yeast in your makeup, since the beauty industry is looking into more “green chemistry” to create eco-friendlier makeup.
It’s amazing how making small changes in your lifestyle can benefit your skin and well-being. We hope these 5 beneficial skincare ideas surprise you with how fresh and radiant your skin will look once you make them a part of your younger-looking skin and anti-aging lifestyle!
SOURCES
“Advanced C Radiance Cream.” Lancer Skincare Serums and Creams Section.
< https://www.lancerskincare.com/advanced-c-radiance-cream>.
“Advanced C Radiance Cream.” Lancer Product Information and Training Manual 2015.
Farah, Alexis and Sarah Mahoney. “15 Great Things You Can Do for Your Skin.” Women’s Health Magazine Online. < http://www.womenshealthmag.com/beauty/skin-savers-2>.
Girdwain, Jessica. “25 Best Foods for Your Skim—Orange Peel.” Prevention.com. <http://www.prevention.com/beauty/natural-beauty/25-best-foods-your-skin/orange-peel>.
Dr. Lancer. Younger: The Breakthrough Anti-Aging Method for Radiant Skin. p. 155, 184, 189.
Dr. Lancer. “Younger-Approved Recipe: Easy Baked Salmon.” Dr. Lancer Blog.
< https://www.lancerskincare.com/blog/younger-approved-recipe-easy-baked-salmon/>.
Romeyn, Kathryn. “Yeast: The Surprisingly Beneficial New Skin Care Ingredient.” Yahoo! Beauty. <https://www.yahoo.com/beauty/yeast-the-surprisingly-beneficial-new-skin-care-125729261908.html>.
“Squamous Cell Carcinoma (SCC).” Skin Cancer Foundation. <http://www.skincancer.org/skin-cancer-information/squamous-cell-carcinoma>.
5 Surprising Things That Are Very Beneficial for Your Skin was last modified:  March 3rd, 2023 by Dr. Harold Lancer",5 Surprising Things That Are Very Beneficial for Your Skin,https://www.lancerskincare.com/blog/wp-content/uploads/2015/09/lancer-skincare-Beneficial-for-Your-Skin.jpg
https://www.lancerskincare.com/blog/younger-approved-recipe-easy-baked-salmon/,"For an ultra-easy dinner that’s packed with the kind of healthy omega oils that make skin glow, serve this YOUNGER-approved baked salmon recipe alongside a green salad or steamed veggies.
Ingredients:

1 lb. wild-caught salmon
2-3 organic lemons
Olive oil

PepperDirections:

Line a glass baking dish with sliced lemons. Lay a 1 lb. salmon filet on top of lemons, and drizzle with olive oil. Add pepper and desired spices to taste (but skip the salt!). Bake at 375 degrees for 20-25 minutes, or until the middle of the filet is cooked through.


Want more tips on eating healthy for your skin? Pick up a copy of Dr. Lancer’s book YOUNGER: The Breakthrough Anti-Aging Method for Radiant Skin here.

Get social with us!
Facebook // Instagram // Twitter



Younger-Approved Recipe: Easy Baked Salmon was last modified:  March 3rd, 2023 by Dr. Harold Lancer",Younger-Approved Recipe: Easy Baked Salmon,https://www.lancerskincare.com/blog/wp-content/uploads/2015/03/Lancer-Younger-Salmon1.jpg
https://www.lancerskincare.com/blog/wp-content/uploads/2015/03/Lancer-Younger-Salmon1.jpg,,,
https://www.lancerskincare.com/blog/the-secret-of-the-lancer-method-interlocking-chemistry/,"Interlocking chemistry is not just some heady term you hoped you’d never hear again after narrowly passing science class, it’s the secret behind The Lancer Method (Polish, Cleanse, Nourish). The Method was developed as an integrative three-part system, wherein each step, or product, makes the others more effective. Though this might sound like mad science, it’s based on the most basic principle of pH and our skin’s acid mantle. Skin is naturally slightly acidic, and it’s this acid mantle that protects from bacteria, infection etc. Many cleansers, especially those of lower quality, can leave the skin stripped of it’s natural acid barrier; thus leading to irritation, redness, acne breakouts and other problems. Our Polish is designed to sweep skin of dead cells and debris; The Method Cleanse is designed to not only clean off the lifted cells, dirt and other debris, but also to restore the skin’s pH to protect the natural acid barrier.  The result is smooth skin that is prepared to receive the nurtrients and hydration in Nourish, with no “toner step” needed.

Get social with us!
Facebook // Instagram // Twitter
The Secret of The Lancer Method: Interlocking Chemistry was last modified:  March 4th, 2023 by Dr. Harold Lancer",The Secret of The Lancer Method: Interlocking Chemistry,https://www.lancerskincare.com/blog/wp-content/uploads/2015/03/Lancer-Interlocking-Chemistry1.jpg
https://www.lancerskincare.com/blog/wp-content/uploads/2015/03/Lancer-Interlocking-Chemistry1.jpg,,,
https://www.lancerskincare.com/blog/the-oscars-best-beauty-looks/,"The days (and weeks) leading up to the Academy Awards are always a whirlwind around here. This year, Dr. Lancer treated and prepped 70 clients who were attending the Oscars, pre-parties and after-parties. Here are a few of our favorite beauty looks from Hollywood’s biggest night:

Barely-there, natural makeup, teamed with beautiful skin was the definite winner in the beauty category at last night’s Academy Awards. Reese Witherspoon, Rosamund Pike and Marion Cotillard all chose a simple, pink lip paired with bold brows and a fresh, dewy glow for their walk down the red carpet. Our other favorite of the night Chrissy Teigen rocked a dark lip that popped against her flawless complexion. Nothing highlights a woman’s natural beauty more than skipping heavy makeup and letting her skin shine through.

But the ladies weren’t all we were obsessed with last night. The guys looked pretty gorgeous themselves. Our picks for Best Supporting Skin? Channing Tatum’s scruffy-meets-smooth look, Common’s polished perfection and Steve Carrell’s lovable – and handsome – mug.
Get social with us!
Facebook // Instagram // Twitter
 
The Oscars Best Beauty Looks was last modified:  March 4th, 2023 by Dr. Harold Lancer",The Oscars Best Beauty Looks,https://www.lancerskincare.com/blog/wp-content/uploads/2015/02/unnamed-121.jpg
https://www.lancerskincare.com/blog/wp-content/uploads/2015/02/unnamed-121.jpg,,,
https://www.lancerskincare.com/blog/glowing-skin-hacks-for-the-day-of-a-big-event/,"The Oscars are this Sunday and although you may be watching from the comfort of your own couch rather than attending, there are plenty of skincare hacks you can steal from the stars for your own big days. On the day of a major event, you should take a three-pronged approach of activity, diet and skincare to prep:
Activity: Start the morning with light exercise for an energy boost, to increase blood circulation for a healthy glow, and to keep your metabolism active throughout the day.
Diet: Staying uber-hydrated and avoiding foods that cause bloating are key if you’ll be sliding in to a black tie dress and want your skin in tip-top shape. Things to avoid: salt, sugar, grains and alcohol. Fill up on lean protein, fresh veggies and healthy fats instead.
Skincare: In terms of topical skincare, don’t do anything aggressive that would strip or inflame the skin, such as using acids or drying agents. Instead, stick with pampering and hydrating products and treatments. A hydrating mask the night before a big event can do wonders!
Get social with us!
Facebook // Instagram // Twitter
Glowing Skin Hacks for the Day of a Big Event was last modified:  March 4th, 2023 by Dr. Harold Lancer",Glowing Skin Hacks for the Day of a Big Event,https://www.lancerskincare.com/blog/wp-content/uploads/2015/02/Lancer-Skin-Hacks-full1.jpg
https://www.lancerskincare.com/blog/wp-content/uploads/2015/02/Lancer-Skin-Hacks-full1.jpg,,,
https://www.lancerskincare.com/blog/natural-healing-powers-of-the-skin/,"The skin’s incredible ability to heal itself is at the core of The Lancer Method. Rather than relying on invasive measures or miracle ingredients to keep skin looking young, we always recommend the natural route first.  With young skin, cell renewal happens every 28 days. However, as aging occurs, the skin stops renewing itself at the same rate, resulting in dull, sallow skin, a lack of collagen and elastin, and eventually wrinkles and sagging.  But here’s the good news: You can fight this slow-down with manual exfoliation and recreate the lit-from-within glow of youth – and all it takes is a little scrub. By using Polish, you physically stimulate the skin to speed up the cell renewal cycle. Exfoliating (or Polishing, as we call it around here) causes a controlled injury at the most surface layer of the skin, which signals the body to send growth factors, blood and new cells to the skin. This action creates the fresh, glowing look of youthful skin and staves off aging. So next time you look in the mirror and see a reflection that’s looking a little tarnished. Remember this: all it takes is a little Polish.

Get social with us!
Facebook // Instagram // Twitter


Natural Healing Powers of the Skin was last modified:  March 3rd, 2023 by Dr. Harold Lancer",Natural Healing Powers of the Skin,https://www.lancerskincare.com/blog/wp-content/uploads/2015/03/Lancer-Natural-Healing1.jpg
https://www.lancerskincare.com/blog/wp-content/uploads/2015/03/Lancer-Natural-Healing1.jpg,,,
https://www.lancerskincare.com/blog/what-is-the-best-way-to-wash-your-face/,"What Is the Best Way to Wash Your Face?
You probably don’t pause and think about how important washing your face is, or how much your skin thanks you for it! When you wash your face, you’re literally washing the day away—this simple act is a chance to clear your pores from any free radicals they’ve been exposed to throughout the day, and your pores get a chance to breath and reproduce sebum, or the skin’s natural oil. When asked about the best way to wash your face, we always point back to The Lancer Method, which has three easy steps: Polish, Cleanse, and Nourish.
What Is the Best Way to Wash Your Face?
First, Polish: If you’re wearing makeup, it’s important to take it off, since makeup blocks the pores from receiving any of the benefits of our skin care products if it’s still on. Once you remove your makeup, take a small amount of your exfoliator (or Polish, as we call it around here) and massage it over your face and neck. Using an exfoliator removes dull, dead surface cells and prepares your skin for additional treatments. Our Polish has natural plant enzymes and minerals, like brown sea algae that moisturizes and stimulates collagen production, which is the protein that keeps your skin nice and tight.
Second, Cleanse: Don’t just wash away your exfoliator with only water; rather, find a cleanser that will sweep your skin clear of any exfoliation debris and provide extra pore-cleansing power. Once you’re done exfoliating, apply a small amount of cleanser to your skin and massage it over your face. Our Cleanser is enriched with Sodium PCA, which adjusts skin to its proper pH balance, which is important since makeup and the environment can dry your skin out throughout the day.
Finally, Nourish: Once you rinse off your cleanser, apply a small amount of moisturizer to your face, neck, and eye area. Nourishing your skin allows it to retain its moisture and boosts its oxygen level. This is in part to a unique compound isolated from Nasturtium flowers that increase intercellular diffusion of oxygen, which leads to healthy glowing skin.
These three steps will not only lead to healthier skin, but will promote your skin to act younger, meaning you have the extra benefit of looking younger, too! Plus, The Method is available for multiple skin types and in travel sizes, so you can care for your skin wherever you are. Let’s give three cheers for the three steps that will lead you to putting your best face forward!
[SOURCES]
Dr. Lancer. “The Lancer Method.” < https://www.lancerskincare.com/doctor-lancer-method>.
Dr. Lancer. “The Method: Polish.” < https://www.lancerskincare.com/polish>.
Dr. Lancer. “The Method: Cleanse.” < https://www.lancerskincare.com/cleanse>.
Dr. Lancer. “The Method: Nourish.” < https://www.lancerskincare.com/nourish>.
What Is the Best Way to Wash Your Face? was last modified:  March 4th, 2023 by Dr. Harold Lancer",What Is the Best Way to Wash Your Face?,https://www.lancerskincare.com/blog/wp-content/uploads/2015/08/Dollarphotoclub_88765120-1024x681.jpg
https://www.lancerskincare.com/blog/wp-content/uploads/2015/08/Dollarphotoclub_88765120.jpg,,,
https://www.lancerskincare.com/blog/wp-content/uploads/2015/08/0613lancer_e101_c1_1.jpg,,,
https://www.lancerskincare.com/blog/best-anti-aging-products-for-oily-skin/,"Best Anti-Aging Products for Oily Skin
Your body produces sebum, the body’s natural oil, in order to keep skin healthy; however, sebum production can go into overdrive. The cause of oily skin is actually irritation, which stimulates the nerve endings as the base of your pores, resulting in excessive oil production that can lead to clogged pores and other types of inflammation. You may ask yourself what is irritating your skin, and it can be a number of things: bar soaps, free radicals in the air, and even your hormones can cause oily skin.
So, how can you treat oily skin? One way is to look at your lifestyle and make adjustments. If you eat inflammatory foods like unsaturated fats in fast food, sugar, refined carbohydrates like white bread, or alcohol, you are causing your skin to be in an inflammatory state. Switching to raw, organic foods allows you to avoid additional hormones, antibiotics, pesticides, and other additives that are toxic and causing your skin issues.
Another way to treat oily skin is to exercise. Exercising rids your body of impurities while also increasing circulation and improving skin’s elasticity. Before your workout, be sure to remove your makeup, and make sure to shower after your workout, too. Oil and sweat can clog pores, and makeup blocks your pores from releasing sweat and toxins from your body.
Best Anti-Aging Products for Oily Skin – The Method
While these lifestyle adjustments are part of the Lancer Anti-Aging Lifestyle and are highly encouraged, you are most likely looking for anti-aging products for oily skin that will give you immediate results. The Lancer Method accelerates skin cell turnover in its three-step process of Polish, Cleanse, and Nourish that gets skin to look and feel younger within a week. The Method: Blemish Control is able to address oily skin and inflammation, like acne, because the Polish, Cleanse, and Nourish contain ingredients like lilac stem cells to absorb oil and salicylic acid to relieve clogged pores. The Method: Blemish Control helps to regulate sebum while also delivering potent anti-aging ingredients like rare grape polyphenol, a potent antioxidant that protects skin cells, and peppermint oil to boost blood flow and oxygen levels for a youthful glow.
Best Anti-Aging Products for Oily Skin – Retexturizing Treatment Cream
If you want to protect your skin from irritants like the sun or pollution in the air, we also offer an array of Advanced Treatments. Our Retexturizing Treatment Cream contains 10% glycolic acid, which will break down rough, dead skin cells while also increasing skin’s natural moisture retention, and CoQ10, an antioxidant that protects cellular DNA from free radicals while also promoting collagen production so skin improves dramatically in terms of texture and clarity.
Sunscreen is a must in any skincare routine, and you want to make sure your sunscreen does not aggravate your skin. You can protect your skin while also infusing key anti-aging ingredients with our pH-optimized fluid, the Sheer Fluid Sun Shield SPF 30. It makes for an ideal makeup primer, and will go on smooth without feeling greasy due to matching the chemistry of our Nourish.
Best Anti-Aging Products for Oily Skin -Sheer Fluid Sun Shield
Because skincare is not just about your face, we want to make sure that all of your oil concerns are accounted for by offering products that can also help with anything below the chin. You can take The Lancer Method into your shower with The Method: Body products, which also contain salicylic acid to soften keratin, the rough fibrous proteins that is abundant in dead surface skin cells, so you can open pores and stimulate the removal of toxins while encouraging circulation so skin looks rosy and fresh. Our Contour Décolleté is a lightweight serum that absorbs into skin around the neck, décolleté, and bustline in seconds. Not only does it soften the appearance of wrinkles, but the innovative formula’s acid-free exfoliating blend encourages collagen, elastin, and hyaluronic acid production to create smoother texture and tone.
Best Anti-Aging Products for Oily Skin – Contour Decollete
While you can look for products with anti-aging or oil control ingredients anywhere, Lancer Skincare has developed these products with both concerns in mind, and the results cannot be argued with when you notice how healthy your skin will act when using ingredients that are not irritating and provide essential antioxidants for beautiful, glowing skin. If oily skin is one of your concerns, be sure to look at our Oily Skincare page for other product recommendations. Once you use our products, you’ll discover why they are considered the best anti-aging products for oily skin.
[SOURCES]
Dr. Lancer. Younger: The Breakthrough Anti-Aging Method for Radiant Skin. p. 147-8.
Best Anti-Aging Products for Oily Skin was last modified:  February 18th, 2022 by Dr. Harold Lancer",Best Anti-Aging Products for Oily Skin,https://www.lancerskincare.com/blog/wp-content/uploads/2015/10/Best-Anti-Aging-Products-for-Oily-Skin-1024x683.jpg
https://www.lancerskincare.com/blog/wp-content/uploads/2015/10/Best-Anti-Aging-Products-for-Oily-Skin.jpg,,,
https://www.lancerskincare.com/blog/wp-content/uploads/2015/10/Best-Anti-Aging-Products-for-Oily-Skin-Retexturizing-Treatment-Cream.jpg,,,
https://www.lancerskincare.com/blog/wp-content/uploads/2015/10/Best-Anti-Aging-Products-for-Oily-Skin-Sheer-Fluid-Sun-Shield.jpg,,,
https://www.lancerskincare.com/blog/5-surprising-things-that-are-very-beneficial-for-your-skin/#more-667,"5 Surprising Things That Are Very Beneficial for Your Skin
With school and work back in session with no vacation plans in sight (until the holidays, perhaps), you may forget how important it is to treat yourself—and your skin. Stress from studying or work may appear in frown lines or wrinkles, and your daily perk-me-up coffee will create excess cortisol that accelerates the aging process and dehydrates your body. Besides monitoring your stress and reducing your caffeine consumption, we’ve thought of 5 surprising things that are beneficial for your skin and will potentially impact your well-being.
1. Organic Foods 
Your body gains energy and vitamins from the food you eat. Conventionally-raised foods often contain hormones, antibiotics, pesticides, herbicides, and fungicides that are designed to be toxic. These chemicals are not recognized by your body, and will result in an inflammatory response due to hormone imbalance. Switching to organic produce and organically-raised meat and poultry will help you avoid these toxins and allow your body to function naturally.
2. Eating Citrus Peels
In 2013, the University of Arizona monitored people who ate citrus fruits, juices, and peels weekly, and discovered that those who ate the peels had a 33% decreased risk for squamous cell carcinoma, a type of skin cancer. The peels contain limonene, a compound found in the peel’s oil that offers UV-protective benefits. Peels are often used as a garnish or as zest in recipes, so the next time you’re cooking our Younger-Approved Easy Baked Salmon, try adding some lemon zest on top for extra skin benefits.
3. Vitamin C
You can get your internal dose of Vitamin C by consuming oranges, pineapples, kale, broccoli, and other foods, but what if you had the opportunity to apply Vitamin C directly to your skin? Stabilized Vitamin C, or Ascorbic Acid, acts as a collagen production co-factor and a powerful antioxidant that increases oxygen flow to the skin. We recommend using our Advanced C Radiance Cream, a water-free cream with 10% Vitamin C and retinol to help boost skin’s radiance. Because this cream is water-free, the Vitamin C remains stable and active while it boosts cell repair and reduces inflammation from external factors like sun, smog, and pollution.
4. Tepid water
Although hot water may be your answer to waking up in a hurry and creating that sauna effect in your bathroom, both the water and steam wash away natural oils and leach moisture from your skin. Hot water also aggravates sensitive skin. For bathing and washing your face, it’s best to use tepid water.
5. Yeast
Although yeast products, like bread and other baked goods, cause inflammation, it has been showing up in makeup and skincare lines. There is a species of yeast called saccharomyces cerevisiae—baker’s yeast—that can produce an anti-aging by-product when put through a biotechnological process. Yeast contains amino acids, proteins, and antioxidants that bring a youthful complexion due to its moisturizing properties. Plus, you may see yeast in your makeup, since the beauty industry is looking into more “green chemistry” to create eco-friendlier makeup.
It’s amazing how making small changes in your lifestyle can benefit your skin and well-being. We hope these 5 beneficial skincare ideas surprise you with how fresh and radiant your skin will look once you make them a part of your younger-looking skin and anti-aging lifestyle!
SOURCES
“Advanced C Radiance Cream.” Lancer Skincare Serums and Creams Section.
< https://www.lancerskincare.com/advanced-c-radiance-cream>.
“Advanced C Radiance Cream.” Lancer Product Information and Training Manual 2015.
Farah, Alexis and Sarah Mahoney. “15 Great Things You Can Do for Your Skin.” Women’s Health Magazine Online. < http://www.womenshealthmag.com/beauty/skin-savers-2>.
Girdwain, Jessica. “25 Best Foods for Your Skim—Orange Peel.” Prevention.com. <http://www.prevention.com/beauty/natural-beauty/25-best-foods-your-skin/orange-peel>.
Dr. Lancer. Younger: The Breakthrough Anti-Aging Method for Radiant Skin. p. 155, 184, 189.
Dr. Lancer. “Younger-Approved Recipe: Easy Baked Salmon.” Dr. Lancer Blog.
< https://www.lancerskincare.com/blog/younger-approved-recipe-easy-baked-salmon/>.
Romeyn, Kathryn. “Yeast: The Surprisingly Beneficial New Skin Care Ingredient.” Yahoo! Beauty. <https://www.yahoo.com/beauty/yeast-the-surprisingly-beneficial-new-skin-care-125729261908.html>.
“Squamous Cell Carcinoma (SCC).” Skin Cancer Foundation. <http://www.skincancer.org/skin-cancer-information/squamous-cell-carcinoma>.
5 Surprising Things That Are Very Beneficial for Your Skin was last modified:  March 3rd, 2023 by Dr. Harold Lancer",5 Surprising Things That Are Very Beneficial for Your Skin,https://www.lancerskincare.com/blog/wp-content/uploads/2015/09/lancer-skincare-Beneficial-for-Your-Skin.jpg
